Time Since Start (in seconds),Participant ID,Trial Number,Condition Number,Head Position x,Head Position y,Head Position z
13.93599,test,1,1,0.2929493,1.781632,-2.06421
13.94701,test,1,1,0.2932006,1.781765,-2.063735
13.95832,test,1,1,0.2930199,1.781613,-2.064008
13.96946,test,1,1,0.2930056,1.781598,-2.064011
13.98032,test,1,1,0.2933224,1.781709,-2.063731
13.99164,test,1,1,0.2928911,1.781641,-2.064267
14.00261,test,1,1,0.292868,1.781637,-2.064278
14.01412,test,1,1,0.2930973,1.781715,-2.063798
14.02512,test,1,1,0.2927798,1.781711,-2.064173
14.03605,test,1,1,0.2927586,1.781708,-2.06419
14.04706,test,1,1,0.2930337,1.781847,-2.063886
14.0583,test,1,1,0.2927309,1.781711,-2.064288
14.06932,test,1,1,0.2927125,1.781715,-2.0643
14.0803,test,1,1,0.2929181,1.781807,-2.063931
14.09141,test,1,1,0.2926103,1.781691,-2.064329
14.10248,test,1,1,0.2925933,1.781694,-2.064348
14.11366,test,1,1,0.2928897,1.78183,-2.064089
14.12537,test,1,1,0.2926522,1.781686,-2.064427
14.1358,test,1,1,0.2926284,1.781675,-2.064461
14.14704,test,1,1,0.2929462,1.78182,-2.064217
14.15813,test,1,1,0.2927819,1.781678,-2.064507
14.16922,test,1,1,0.2927657,1.781658,-2.064541
14.18022,test,1,1,0.29297,1.78176,-2.064236
14.19143,test,1,1,0.2930106,1.781577,-2.064325
14.2025,test,1,1,0.2929996,1.781568,-2.064348
14.21354,test,1,1,0.293325,1.78168,-2.064042
14.22481,test,1,1,0.292775,1.781629,-2.06466
14.236,test,1,1,0.2927731,1.781622,-2.064695
14.2469,test,1,1,0.2929936,1.781726,-2.064349
14.25808,test,1,1,0.2927118,1.781672,-2.064752
14.26944,test,1,1,0.2926916,1.781663,-2.064795
14.28036,test,1,1,0.2929035,1.781746,-2.064177
14.2914,test,1,1,0.2926503,1.781599,-2.064513
14.30248,test,1,1,0.2926281,1.781608,-2.064548
14.3135,test,1,1,0.2928458,1.781706,-2.06421
14.32463,test,1,1,0.2926579,1.781678,-2.064464
14.33593,test,1,1,0.2926258,1.781675,-2.064468
14.3469,test,1,1,0.2929755,1.781832,-2.064248
14.35814,test,1,1,0.2926594,1.781782,-2.06466
14.36909,test,1,1,0.2926553,1.781779,-2.064666
14.38021,test,1,1,0.2928756,1.781878,-2.064085
14.39142,test,1,1,0.2927319,1.781721,-2.064311
14.40237,test,1,1,0.2927321,1.78172,-2.064331
14.41355,test,1,1,0.2929622,1.781831,-2.063867
14.42476,test,1,1,0.2927285,1.781677,-2.064192
14.43595,test,1,1,0.292714,1.781676,-2.064205
14.44682,test,1,1,0.2929326,1.781776,-2.06383
14.45804,test,1,1,0.2927471,1.781675,-2.064094
14.46905,test,1,1,0.2927333,1.781674,-2.06409
14.48021,test,1,1,0.2930437,1.781811,-2.063707
14.4912,test,1,1,0.2929719,1.781609,-2.063877
14.50236,test,1,1,0.2929836,1.781599,-2.06387
14.5135,test,1,1,0.2932864,1.781693,-2.063577
14.52459,test,1,1,0.2930213,1.781662,-2.063939
14.53575,test,1,1,0.2930067,1.781665,-2.063951
14.54679,test,1,1,0.2933181,1.781775,-2.063754
14.55803,test,1,1,0.2929402,1.781731,-2.064208
14.56897,test,1,1,0.2929402,1.781733,-2.064222
14.58011,test,1,1,0.2932011,1.781844,-2.063605
14.59124,test,1,1,0.2929808,1.781732,-2.063926
14.60229,test,1,1,0.2929755,1.781717,-2.063928
14.61353,test,1,1,0.2933045,1.78186,-2.06353
14.6246,test,1,1,0.2933289,1.781725,-2.063585
14.63571,test,1,1,0.2933622,1.781727,-2.063573
14.6469,test,1,1,0.2936202,1.781814,-2.06334
14.65796,test,1,1,0.2934016,1.781675,-2.063692
14.66931,test,1,1,0.2934183,1.781683,-2.063675
14.68003,test,1,1,0.2936519,1.781772,-2.063239
14.6915,test,1,1,0.2934819,1.781632,-2.063517
14.70253,test,1,1,0.2935158,1.781622,-2.063491
14.71357,test,1,1,0.2937404,1.781707,-2.063245
14.72451,test,1,1,0.293387,1.781654,-2.063678
14.73568,test,1,1,0.2934204,1.78166,-2.063679
14.74669,test,1,1,0.2937599,1.78179,-2.063121
14.75781,test,1,1,0.2935041,1.781767,-2.06346
14.76901,test,1,1,0.2935146,1.781774,-2.063453
14.78009,test,1,1,0.2938424,1.781919,-2.063003
14.79121,test,1,1,0.2936257,1.781941,-2.063244
14.80303,test,1,1,0.2936426,1.781935,-2.063236
14.8134,test,1,1,0.2938939,1.782056,-2.062824
14.82448,test,1,1,0.2937625,1.781961,-2.063058
14.83562,test,1,1,0.2937716,1.781963,-2.063038
14.8467,test,1,1,0.2940758,1.782132,-2.062793
14.8578,test,1,1,0.2937663,1.782078,-2.063174
14.86905,test,1,1,0.2938052,1.782084,-2.063175
14.87996,test,1,1,0.2939683,1.782158,-2.062799
14.89138,test,1,1,0.2937437,1.782079,-2.063116
14.90295,test,1,1,0.2937456,1.782092,-2.0631
14.91323,test,1,1,0.2938515,1.782142,-2.062791
14.9245,test,1,1,0.2937156,1.781915,-2.063016
14.93582,test,1,1,0.2937196,1.781932,-2.063004
14.94697,test,1,1,0.2938848,1.782003,-2.062867
14.95814,test,1,1,0.2937284,1.781799,-2.063126
14.96895,test,1,1,0.293743,1.781806,-2.0631
14.9799,test,1,1,0.2940136,1.78196,-2.062525
14.99102,test,1,1,0.2939883,1.781864,-2.062558
15.00222,test,1,1,0.2939969,1.781864,-2.062526
15.01325,test,1,1,0.2941924,1.781952,-2.062132
15.02442,test,1,1,0.2937978,1.781923,-2.062615
15.03544,test,1,1,0.2938138,1.781922,-2.062587
15.047,test,1,1,0.2940639,1.782066,-2.062607
15.05789,test,1,1,0.2936295,1.781983,-2.063092
15.06897,test,1,1,0.2936338,1.781984,-2.063075
15.07994,test,1,1,0.2938469,1.782093,-2.062783
15.0911,test,1,1,0.2936772,1.78194,-2.063078
15.10348,test,1,1,0.2936963,1.781952,-2.063063
15.11322,test,1,1,0.2939125,1.78206,-2.062975
15.12434,test,1,1,0.2937237,1.781959,-2.06328
15.13545,test,1,1,0.2937346,1.78196,-2.063272
15.14647,test,1,1,0.293933,1.782053,-2.063085
15.15762,test,1,1,0.2936941,1.78193,-2.063457
15.16875,test,1,1,0.2937184,1.78193,-2.063449
15.17981,test,1,1,0.2939459,1.782021,-2.062992
15.19102,test,1,1,0.2935437,1.781992,-2.06349
15.20244,test,1,1,0.2935625,1.782005,-2.063489
15.21321,test,1,1,0.2937923,1.782118,-2.06329
15.22432,test,1,1,0.2934669,1.782106,-2.063701
15.23546,test,1,1,0.2934702,1.78212,-2.063719
15.24646,test,1,1,0.2936197,1.782195,-2.063315
15.2576,test,1,1,0.2935816,1.782111,-2.063431
15.26868,test,1,1,0.293573,1.782124,-2.063428
15.2798,test,1,1,0.2937137,1.782203,-2.063149
15.29108,test,1,1,0.2936104,1.782002,-2.063332
15.30213,test,1,1,0.2936202,1.782007,-2.063333
15.31321,test,1,1,0.2937191,1.782106,-2.062997
15.3243,test,1,1,0.2936312,1.781935,-2.063152
15.3354,test,1,1,0.293635,1.781933,-2.063135
15.34646,test,1,1,0.2938825,1.782064,-2.062716
15.35767,test,1,1,0.2938074,1.782052,-2.062814
15.36874,test,1,1,0.2938176,1.782053,-2.062793
15.37969,test,1,1,0.2939859,1.782146,-2.062456
15.39093,test,1,1,0.2935558,1.782102,-2.062981
15.40229,test,1,1,0.2935635,1.782118,-2.062959
15.41302,test,1,1,0.2938076,1.782259,-2.062868
15.42416,test,1,1,0.2936343,1.782037,-2.063216
15.43533,test,1,1,0.29366,1.782043,-2.063204
15.4464,test,1,1,0.2938424,1.782097,-2.062819
15.45751,test,1,1,0.2935286,1.782016,-2.063207
15.46889,test,1,1,0.293542,1.78201,-2.06319
15.47973,test,1,1,0.2937983,1.782119,-2.063105
15.49104,test,1,1,0.2935496,1.782007,-2.063455
15.50193,test,1,1,0.293568,1.782019,-2.063442
15.51312,test,1,1,0.2935778,1.782025,-2.063431
15.52423,test,1,1,0.2935136,1.782089,-2.063382
15.53526,test,1,1,0.2935339,1.782084,-2.063371
15.54642,test,1,1,0.2935387,1.782092,-2.063368
15.55752,test,1,1,0.2936305,1.781965,-2.063171
15.56858,test,1,1,0.2936533,1.781967,-2.063147
15.57967,test,1,1,0.2939535,1.782057,-2.062909
15.59077,test,1,1,0.2937835,1.781935,-2.063183
15.60231,test,1,1,0.2938047,1.781927,-2.063164
15.61301,test,1,1,0.294035,1.782,-2.06295
15.62417,test,1,1,0.2936698,1.781884,-2.063447
15.63525,test,1,1,0.2936936,1.781888,-2.063447
