Time Since Start (in seconds),Participant ID,Trial Number,Condition Number,Head Position x,Head Position y,Head Position z
30.0058,6,1,1,0.5317167,1.881045,-1.080777
30.0167,6,1,1,0.5314411,1.880814,-1.080594
30.02805,6,1,1,0.5310663,1.880605,-1.080457
30.03908,6,1,1,0.5306242,1.880312,-1.080322
30.05026,6,1,1,0.5300835,1.880018,-1.080114
30.06126,6,1,1,0.529592,1.879674,-1.079959
30.07249,6,1,1,0.5290998,1.879294,-1.079851
30.08333,6,1,1,0.5285003,1.878815,-1.0798
30.09436,6,1,1,0.5278466,1.878218,-1.079805
30.10555,6,1,1,0.5271622,1.877561,-1.079899
30.11658,6,1,1,0.5262597,1.876703,-1.080051
30.12781,6,1,1,0.5253379,1.875734,-1.080407
30.13891,6,1,1,0.5241919,1.87456,-1.08084
30.14996,6,1,1,0.5229576,1.873227,-1.081358
30.16113,6,1,1,0.5215435,1.871728,-1.081811
30.17226,6,1,1,0.5197319,1.86993,-1.082542
30.18337,6,1,1,0.5178785,1.867947,-1.08335
30.19454,6,1,1,0.5158603,1.865943,-1.084075
30.20568,6,1,1,0.5136659,1.863759,-1.084926
30.21669,6,1,1,0.511498,1.861464,-1.085721
30.22784,6,1,1,0.5092338,1.859292,-1.086548
30.23878,6,1,1,0.5069182,1.857118,-1.087359
30.24995,6,1,1,0.5046902,1.854877,-1.088137
30.26106,6,1,1,0.5023844,1.852789,-1.088931
30.2722,6,1,1,0.5001962,1.850849,-1.08967
30.28341,6,1,1,0.4978895,1.848939,-1.090448
30.29444,6,1,1,0.4957067,1.847045,-1.091251
30.30556,6,1,1,0.4935317,1.845213,-1.092033
30.31665,6,1,1,0.4914762,1.843402,-1.092847
30.32764,6,1,1,0.4894504,1.841675,-1.093686
30.3387,6,1,1,0.4873494,1.839947,-1.094427
30.34976,6,1,1,0.485337,1.838423,-1.095214
30.36095,6,1,1,0.483532,1.836805,-1.095773
30.37207,6,1,1,0.4818885,1.835375,-1.096493
30.38316,6,1,1,0.4802145,1.834049,-1.097224
30.39421,6,1,1,0.478662,1.832691,-1.097819
30.40537,6,1,1,0.4771323,1.831448,-1.098381
30.41642,6,1,1,0.4756843,1.830334,-1.098965
30.42759,6,1,1,0.4743181,1.82918,-1.099502
30.43904,6,1,1,0.4730623,1.828155,-1.099971
30.44993,6,1,1,0.4718012,1.827219,-1.100234
30.46092,6,1,1,0.4706829,1.826281,-1.100436
30.47203,6,1,1,0.4695317,1.825341,-1.100645
30.48315,6,1,1,0.4685228,1.82451,-1.10071
30.49447,6,1,1,0.4675355,1.823685,-1.100786
30.50529,6,1,1,0.4665734,1.822895,-1.100894
30.51638,6,1,1,0.465571,1.822176,-1.100829
30.5277,6,1,1,0.4648345,1.821553,-1.10071
30.53863,6,1,1,0.464044,1.820913,-1.10072
30.54981,6,1,1,0.4633594,1.82028,-1.100571
30.56095,6,1,1,0.462677,1.819739,-1.100483
30.57203,6,1,1,0.4618789,1.819179,-1.100312
30.58305,6,1,1,0.461216,1.818673,-1.100208
30.59422,6,1,1,0.4605811,1.81816,-1.100073
30.60539,6,1,1,0.4598831,1.817607,-1.099935
30.61632,6,1,1,0.4591838,1.817142,-1.09968
30.62773,6,1,1,0.4585876,1.816746,-1.099382
30.63858,6,1,1,0.4579999,1.816397,-1.099131
30.64983,6,1,1,0.4572904,1.816075,-1.098794
30.66089,6,1,1,0.4567385,1.815825,-1.098456
30.67207,6,1,1,0.4560798,1.815485,-1.098202
30.68316,6,1,1,0.4554703,1.815267,-1.097829
30.69419,6,1,1,0.4549332,1.815084,-1.097484
30.70532,6,1,1,0.4543449,1.814859,-1.097151
30.71647,6,1,1,0.4536451,1.81472,-1.096669
30.72748,6,1,1,0.4530927,1.814529,-1.096234
30.73852,6,1,1,0.452383,1.814304,-1.095716
30.74977,6,1,1,0.4517446,1.814168,-1.095273
30.76085,6,1,1,0.4511821,1.813982,-1.094783
30.77204,6,1,1,0.4505646,1.813748,-1.094327
30.78315,6,1,1,0.4498446,1.813655,-1.093754
30.79424,6,1,1,0.4492933,1.813464,-1.093129
30.80533,6,1,1,0.4487716,1.8133,-1.092599
30.81634,6,1,1,0.4482707,1.81312,-1.092093
30.82757,6,1,1,0.4477861,1.812957,-1.091601
30.83854,6,1,1,0.4473326,1.812794,-1.091114
30.84962,6,1,1,0.4468284,1.812657,-1.090605
30.86076,6,1,1,0.4463984,1.812505,-1.090119
30.87181,6,1,1,0.445942,1.812322,-1.08964
30.88295,6,1,1,0.445497,1.812147,-1.089143
30.89403,6,1,1,0.4450874,1.811976,-1.088623
30.90531,6,1,1,0.44461,1.811708,-1.088163
30.91664,6,1,1,0.4442005,1.811538,-1.087737
30.92749,6,1,1,0.4438314,1.811306,-1.08733
30.93879,6,1,1,0.4434453,1.811048,-1.086968
30.94961,6,1,1,0.443018,1.810778,-1.086605
30.96084,6,1,1,0.442669,1.810495,-1.086358
30.97178,6,1,1,0.4423139,1.810174,-1.086115
30.98304,6,1,1,0.4419129,1.809801,-1.085929
30.99416,6,1,1,0.4415157,1.809365,-1.085757
31.00525,6,1,1,0.4410348,1.808837,-1.085681
31.0162,6,1,1,0.4404789,1.808437,-1.085554
31.02738,6,1,1,0.4399742,1.807858,-1.085429
31.0385,6,1,1,0.4393845,1.80721,-1.085428
31.04951,6,1,1,0.4387255,1.806569,-1.08537
31.0607,6,1,1,0.4380511,1.805843,-1.085401
31.07187,6,1,1,0.4372861,1.805133,-1.085429
31.0829,6,1,1,0.4365171,1.804398,-1.085435
31.09404,6,1,1,0.4356432,1.80371,-1.085377
31.10516,6,1,1,0.4346945,1.803,-1.085313
31.11621,6,1,1,0.4338418,1.802264,-1.085053
31.1276,6,1,1,0.432914,1.801577,-1.084951
31.13853,6,1,1,0.4318404,1.800848,-1.084855
31.14961,6,1,1,0.4307088,1.800139,-1.084815
31.16069,6,1,1,0.4295967,1.799457,-1.084799
31.17168,6,1,1,0.4285265,1.798792,-1.084668
31.18285,6,1,1,0.4275749,1.79809,-1.084663
31.19391,6,1,1,0.4265827,1.797475,-1.084588
31.20524,6,1,1,0.4256521,1.796799,-1.084489
31.21612,6,1,1,0.42486,1.796192,-1.084321
31.22737,6,1,1,0.4241263,1.795599,-1.084164
31.23842,6,1,1,0.4235826,1.795012,-1.084103
31.24958,6,1,1,0.4231714,1.794392,-1.084085
31.26064,6,1,1,0.422924,1.793789,-1.084255
31.27192,6,1,1,0.4228054,1.793223,-1.084355
31.28277,6,1,1,0.4228599,1.792606,-1.084485
31.29393,6,1,1,0.4230793,1.792067,-1.08475
31.30503,6,1,1,0.4234699,1.79158,-1.085048
31.31611,6,1,1,0.4242036,1.791143,-1.085422
31.3273,6,1,1,0.4250468,1.79071,-1.08589
31.33839,6,1,1,0.4260832,1.790345,-1.086397
31.34952,6,1,1,0.4272588,1.789793,-1.086875
31.36053,6,1,1,0.4285651,1.789429,-1.087504
31.37171,6,1,1,0.42995,1.789095,-1.087991
31.38288,6,1,1,0.4315075,1.788845,-1.088422
31.39407,6,1,1,0.4330212,1.788737,-1.088793
31.40506,6,1,1,0.4345267,1.788713,-1.088732
31.41622,6,1,1,0.4359868,1.788688,-1.088781
31.42726,6,1,1,0.4372296,1.788898,-1.088775
31.43826,6,1,1,0.4385601,1.789145,-1.088369
31.44937,6,1,1,0.4400091,1.789289,-1.087727
31.46058,6,1,1,0.4413013,1.789725,-1.087146
31.4718,6,1,1,0.4426477,1.790202,-1.086618
31.48272,6,1,1,0.4438851,1.790629,-1.085863
31.4938,6,1,1,0.4451879,1.791131,-1.085049
31.50497,6,1,1,0.4465543,1.7917,-1.084293
31.51593,6,1,1,0.4478831,1.792193,-1.083335
31.52705,6,1,1,0.4491994,1.792786,-1.082468
31.53838,6,1,1,0.4504782,1.793356,-1.081498
31.54944,6,1,1,0.4515547,1.793975,-1.080367
31.56067,6,1,1,0.4527645,1.794633,-1.079185
31.57187,6,1,1,0.453905,1.795376,-1.0779
31.58279,6,1,1,0.4549623,1.796247,-1.076665
31.59378,6,1,1,0.4560101,1.79709,-1.075325
31.60507,6,1,1,0.4570098,1.798022,-1.073851
31.61609,6,1,1,0.4579026,1.798915,-1.072289
31.62715,6,1,1,0.458769,1.799854,-1.0705
31.63815,6,1,1,0.4596092,1.800834,-1.068624
31.64933,6,1,1,0.4601393,1.801935,-1.066613
31.66046,6,1,1,0.4607522,1.80286,-1.064457
31.6715,6,1,1,0.4612901,1.803704,-1.062236
31.68267,6,1,1,0.4617672,1.804643,-1.059862
31.69381,6,1,1,0.4622675,1.805491,-1.057439
31.70495,6,1,1,0.4625747,1.806259,-1.054811
31.71602,6,1,1,0.4629235,1.807096,-1.052152
31.72707,6,1,1,0.4632982,1.807846,-1.049477
31.73815,6,1,1,0.4636177,1.808547,-1.046664
31.74931,6,1,1,0.4639614,1.809207,-1.04386
31.76044,6,1,1,0.4641633,1.809886,-1.040997
31.77174,6,1,1,0.4643397,1.810561,-1.038009
31.78279,6,1,1,0.4644717,1.811283,-1.034968
31.79381,6,1,1,0.4646891,1.811942,-1.032006
31.80484,6,1,1,0.4649169,1.812568,-1.028837
31.81594,6,1,1,0.4650744,1.813213,-1.025575
31.8271,6,1,1,0.4653178,1.813807,-1.022242
31.83822,6,1,1,0.4656175,1.814423,-1.01882
31.84926,6,1,1,0.4658784,1.815085,-1.01558
31.86047,6,1,1,0.4661105,1.815757,-1.012193
31.87155,6,1,1,0.4661975,1.816451,-1.008859
31.88258,6,1,1,0.4663136,1.81731,-1.005569
31.89365,6,1,1,0.4664301,1.818225,-1.002074
31.90468,6,1,1,0.4664603,1.819216,-0.9985816
31.91588,6,1,1,0.4665401,1.820399,-0.9951273
31.92703,6,1,1,0.4664824,1.821715,-0.9914383
31.93816,6,1,1,0.4663659,1.823182,-0.9876917
31.94922,6,1,1,0.4661344,1.824806,-0.9839018
31.96042,6,1,1,0.4658393,1.826627,-0.9798563
31.97141,6,1,1,0.4653291,1.828768,-0.9756531
31.98255,6,1,1,0.4647964,1.831056,-0.9714387
31.99372,6,1,1,0.4640729,1.833645,-0.9670108
32.00466,6,1,1,0.4631516,1.836295,-0.9627162
32.01578,6,1,1,0.4621638,1.839389,-0.9583059
32.02699,6,1,1,0.4610512,1.842612,-0.9535559
32.03804,6,1,1,0.4596777,1.846091,-0.9486942
32.04922,6,1,1,0.4581187,1.849808,-0.9439053
32.0597,6,1,1,0.4566011,1.853611,-0.9389024
32.07072,6,1,1,0.4547203,1.857784,-0.9338091
32.08182,6,1,1,0.4525992,1.862162,-0.9284906
32.09291,6,1,1,0.4504355,1.866809,-0.9227243
32.10397,6,1,1,0.4481139,1.871382,-0.9167894
32.11513,6,1,1,0.4455606,1.876155,-0.9104387
32.12635,6,1,1,0.4430602,1.880926,-0.9038705
32.13728,6,1,1,0.4404387,1.885696,-0.8972607
32.14846,6,1,1,0.4375046,1.890577,-0.8903933
32.15968,6,1,1,0.4346824,1.895285,-0.8833542
32.17079,6,1,1,0.4317189,1.899897,-0.8763096
32.18184,6,1,1,0.4289787,1.904539,-0.8691635
32.19287,6,1,1,0.4263124,1.909074,-0.8615498
32.20412,6,1,1,0.4238306,1.913422,-0.8542382
32.21507,6,1,1,0.4214885,1.9179,-0.8473119
32.22644,6,1,1,0.419245,1.922275,-0.840187
32.2373,6,1,1,0.4171286,1.926491,-0.8332148
32.24838,6,1,1,0.4153595,1.930629,-0.8264582
32.2595,6,1,1,0.413668,1.934779,-0.8193938
32.27134,6,1,1,0.4121649,1.938766,-0.8126847
32.2818,6,1,1,0.4107484,1.94266,-0.8057858
32.29284,6,1,1,0.409576,1.946523,-0.7991922
32.30393,6,1,1,0.408377,1.950287,-0.7924108
32.31505,6,1,1,0.4075667,1.953988,-0.7858059
32.32622,6,1,1,0.4070248,1.957493,-0.7792782
32.33727,6,1,1,0.4064222,1.960844,-0.772974
32.34832,6,1,1,0.4060016,1.964218,-0.7667093
32.35964,6,1,1,0.4058403,1.967456,-0.7606041
32.3706,6,1,1,0.4057072,1.970538,-0.7547349
32.3818,6,1,1,0.4056241,1.973591,-0.7488551
32.39286,6,1,1,0.4059228,1.97697,-0.7434708
32.40391,6,1,1,0.4061226,1.980113,-0.7384104
32.41505,6,1,1,0.4069832,1.983614,-0.733605
32.42643,6,1,1,0.4074727,1.987045,-0.7292555
32.43755,6,1,1,0.4079719,1.990545,-0.7249172
32.44865,6,1,1,0.4085749,1.994021,-0.7208083
32.46015,6,1,1,0.4090704,1.997276,-0.7168586
32.47122,6,1,1,0.409486,2.000486,-0.7129144
32.48225,6,1,1,0.4096524,2.003357,-0.7096326
32.49348,6,1,1,0.4098893,2.005879,-0.7067464
32.50452,6,1,1,0.4099116,2.007966,-0.7039875
32.5157,6,1,1,0.409695,2.009673,-0.7015277
32.52667,6,1,1,0.4095985,2.011271,-0.6991432
32.53778,6,1,1,0.4095384,2.01251,-0.6969771
32.54893,6,1,1,0.4094209,2.013572,-0.6948808
32.56006,6,1,1,0.4091001,2.01441,-0.6929147
32.57109,6,1,1,0.408438,2.014629,-0.6909359
32.58217,6,1,1,0.4071726,2.01456,-0.6888404
32.5933,6,1,1,0.4061323,2.014067,-0.6865675
32.6045,6,1,1,0.4046189,2.013086,-0.6841555
32.61555,6,1,1,0.4030681,2.011917,-0.6814036
32.62676,6,1,1,0.4014868,2.010787,-0.6785739
32.63813,6,1,1,0.4000821,2.009448,-0.6757353
32.64912,6,1,1,0.3990796,2.008332,-0.6734931
32.66015,6,1,1,0.3980764,2.007291,-0.6700732
32.67115,6,1,1,0.3970549,2.006811,-0.6669376
32.68216,6,1,1,0.3959389,2.006081,-0.6641949
32.69334,6,1,1,0.3949562,2.004963,-0.6615114
32.70443,6,1,1,0.3938581,2.003607,-0.6591722
32.71569,6,1,1,0.3929096,2.002243,-0.6573119
32.72657,6,1,1,0.3921688,1.999853,-0.6556177
32.73773,6,1,1,0.3913297,1.999521,-0.6532016
32.74884,6,1,1,0.3902803,1.999547,-0.6515165
32.76429,6,1,1,0.3894629,1.998828,-0.6507878
32.77107,6,1,1,0.3885211,1.998361,-0.6505578
32.78216,6,1,1,0.3877736,1.997489,-0.6503176
32.79336,6,1,1,0.3870714,1.996767,-0.6502394
32.80458,6,1,1,0.3865984,1.996053,-0.6505392
32.81553,6,1,1,0.3862379,1.995563,-0.6504447
32.82667,6,1,1,0.3861797,1.995557,-0.6501836
32.83777,6,1,1,0.3859616,1.995395,-0.6499924
32.8488,6,1,1,0.3859288,1.995372,-0.64965
32.85997,6,1,1,0.3860605,1.99534,-0.6495805
32.87107,6,1,1,0.3859929,1.995242,-0.6495921
32.88222,6,1,1,0.3859121,1.995287,-0.6494743
32.89332,6,1,1,0.3855625,1.995417,-0.6489057
32.9043,6,1,1,0.3850001,1.995455,-0.6482851
32.91549,6,1,1,0.3844872,1.995536,-0.6472386
32.92653,6,1,1,0.3840474,1.99577,-0.6459977
32.93786,6,1,1,0.3835221,1.995964,-0.644977
32.94871,6,1,1,0.3829833,1.996427,-0.6437135
32.96003,6,1,1,0.3824936,1.996674,-0.6423581
32.97104,6,1,1,0.3820189,1.997231,-0.6410683
32.98222,6,1,1,0.381594,1.99767,-0.6398657
32.99323,6,1,1,0.3813427,1.998092,-0.6389191
33.00425,6,1,1,0.3812525,1.998667,-0.6380393
33.01548,6,1,1,0.3810752,1.999228,-0.6372655
33.02658,6,1,1,0.3808077,1.999927,-0.637006
33.03765,6,1,1,0.3806399,2.000731,-0.6370474
33.04872,6,1,1,0.3808165,2.001664,-0.6370712
33.05985,6,1,1,0.3809314,2.002586,-0.6371564
33.07103,6,1,1,0.3808054,2.003401,-0.6373835
33.08218,6,1,1,0.3807864,2.004293,-0.6375778
33.09314,6,1,1,0.3808255,2.005277,-0.6379959
33.10433,6,1,1,0.3809434,2.006217,-0.6385823
33.11543,6,1,1,0.3813116,2.007174,-0.6391969
33.12644,6,1,1,0.3818386,2.007989,-0.640168
33.1376,6,1,1,0.3820463,2.008735,-0.6412453
33.14882,6,1,1,0.3825652,2.009517,-0.6422601
33.15983,6,1,1,0.3830876,2.010216,-0.6435475
33.17092,6,1,1,0.3838509,2.010759,-0.6450047
33.18202,6,1,1,0.3847001,2.011424,-0.645812
33.19327,6,1,1,0.385538,2.012156,-0.6469226
33.20414,6,1,1,0.3860512,2.012982,-0.6479741
33.21533,6,1,1,0.3869765,2.013674,-0.6486012
33.22646,6,1,1,0.3878936,2.014369,-0.6494682
33.23755,6,1,1,0.3889773,2.014685,-0.6500536
33.24863,6,1,1,0.3900841,2.014547,-0.6503517
33.25974,6,1,1,0.3908027,2.014299,-0.6508898
33.27097,6,1,1,0.3914097,2.013608,-0.6517485
33.28191,6,1,1,0.3917916,2.01275,-0.6526077
33.29315,6,1,1,0.3922903,2.012034,-0.6537448
33.30417,6,1,1,0.3925889,2.011223,-0.6548265
33.31524,6,1,1,0.3926163,2.010051,-0.6558389
33.32641,6,1,1,0.3927084,2.008699,-0.6568732
33.33751,6,1,1,0.3926924,2.006751,-0.6575686
33.34861,6,1,1,0.3924633,2.00393,-0.6579779
33.3597,6,1,1,0.3922181,2.000605,-0.6585116
33.37083,6,1,1,0.3918856,1.998745,-0.6574041
33.38204,6,1,1,0.391151,1.996588,-0.6567888
33.39301,6,1,1,0.3904023,1.994444,-0.6565842
33.40412,6,1,1,0.3891895,1.992119,-0.6568808
33.4152,6,1,1,0.3879654,1.990061,-0.6574665
33.42644,6,1,1,0.3869612,1.988183,-0.6580879
33.4375,6,1,1,0.3863559,1.986873,-0.6581748
33.44855,6,1,1,0.3861759,1.986153,-0.6584049
33.45965,6,1,1,0.3861935,1.986016,-0.658972
33.47076,6,1,1,0.3865165,1.986032,-0.659673
33.48193,6,1,1,0.3869515,1.986164,-0.660589
33.49305,6,1,1,0.3876601,1.986452,-0.661177
33.50412,6,1,1,0.3885474,1.98677,-0.6614186
33.51509,6,1,1,0.3895831,1.987213,-0.6612378
33.52643,6,1,1,0.3903558,1.987638,-0.6613045
33.53746,6,1,1,0.3911449,1.987937,-0.6613972
33.54856,6,1,1,0.3918399,1.98837,-0.6613296
33.55963,6,1,1,0.3925059,1.988659,-0.6612334
33.5708,6,1,1,0.3929732,1.988798,-0.6609635
33.58192,6,1,1,0.3932567,1.988812,-0.6605185
33.59295,6,1,1,0.3934281,1.988774,-0.6601071
33.60405,6,1,1,0.3934832,1.988621,-0.6596863
33.61517,6,1,1,0.3934641,1.988415,-0.6590795
33.6262,6,1,1,0.3933578,1.988194,-0.6585039
33.63734,6,1,1,0.3930905,1.987683,-0.6578937
33.64854,6,1,1,0.3929289,1.987104,-0.6573409
33.65967,6,1,1,0.3929079,1.986584,-0.6569197
33.67072,6,1,1,0.3928512,1.986356,-0.656576
33.68178,6,1,1,0.3930055,1.986146,-0.6563374
33.69291,6,1,1,0.3931257,1.985866,-0.6561137
33.70404,6,1,1,0.3931736,1.985439,-0.6558997
33.71508,6,1,1,0.3933288,1.985007,-0.6555131
33.72626,6,1,1,0.3935099,1.984833,-0.6551281
33.73741,6,1,1,0.3936546,1.984452,-0.6548085
33.74838,6,1,1,0.3939202,1.984221,-0.6543866
33.75957,6,1,1,0.3942422,1.983878,-0.6539779
33.77074,6,1,1,0.3945128,1.983477,-0.6534999
33.78174,6,1,1,0.3949086,1.982893,-0.6532844
33.79327,6,1,1,0.3951948,1.982443,-0.6531885
33.80388,6,1,1,0.395512,1.982056,-0.6530074
33.81505,6,1,1,0.3959967,1.981603,-0.6528106
33.82621,6,1,1,0.3961119,1.98109,-0.6527218
33.83728,6,1,1,0.3964439,1.980357,-0.652568
33.84852,6,1,1,0.3968343,1.979609,-0.6525913
33.85948,6,1,1,0.3971305,1.978914,-0.6525691
33.87053,6,1,1,0.397449,1.978183,-0.6524158
33.88176,6,1,1,0.3975567,1.977532,-0.651995
33.89308,6,1,1,0.3977109,1.976615,-0.6513477
33.90384,6,1,1,0.3976749,1.97539,-0.6505688
33.91503,6,1,1,0.3976588,1.974743,-0.6516083
33.92615,6,1,1,0.3976052,1.974112,-0.65245
33.93739,6,1,1,0.3977757,1.973164,-0.6536283
33.9483,6,1,1,0.397912,1.972627,-0.6547052
33.95947,6,1,1,0.3985751,1.972327,-0.6560692
33.9706,6,1,1,0.3991546,1.972185,-0.6566693
33.98164,6,1,1,0.3989543,1.97219,-0.6573301
33.99287,6,1,1,0.399226,1.972359,-0.6569752
34.00389,6,1,1,0.3993824,1.971777,-0.6563461
34.01513,6,1,1,0.3992903,1.970457,-0.6556572
34.02639,6,1,1,0.3994613,1.969301,-0.6552333
34.03788,6,1,1,0.3995346,1.968788,-0.6545647
34.04839,6,1,1,0.3999754,1.968007,-0.6539729
34.05936,6,1,1,0.4001951,1.967089,-0.6534259
34.07045,6,1,1,0.4002929,1.966467,-0.6525804
34.0816,6,1,1,0.4003797,1.965934,-0.651637
34.0928,6,1,1,0.4003924,1.96531,-0.6512299
34.10382,6,1,1,0.4005278,1.965133,-0.6509966
34.11489,6,1,1,0.4008442,1.965628,-0.6507469
34.12607,6,1,1,0.4013376,1.966204,-0.6508002
34.13711,6,1,1,0.4021334,1.967037,-0.6506774
34.14827,6,1,1,0.403209,1.96763,-0.6505277
34.15939,6,1,1,0.404306,1.96816,-0.6500677
34.17047,6,1,1,0.4055173,1.968296,-0.6496624
34.1816,6,1,1,0.4067716,1.968354,-0.6489994
34.1928,6,1,1,0.4078963,1.968375,-0.648297
34.20382,6,1,1,0.408734,1.968292,-0.6474651
34.21484,6,1,1,0.4095085,1.968293,-0.6468056
34.2259,6,1,1,0.4101675,1.968185,-0.6460494
34.23712,6,1,1,0.4107869,1.968079,-0.6451067
34.2482,6,1,1,0.411445,1.967924,-0.6443416
34.25922,6,1,1,0.4121702,1.968201,-0.6436767
34.27039,6,1,1,0.4128992,1.968695,-0.6426244
34.28169,6,1,1,0.4135546,1.968937,-0.6414613
34.29266,6,1,1,0.4143673,1.968924,-0.6403857
34.3036,6,1,1,0.4151365,1.969,-0.6390907
34.31472,6,1,1,0.4159083,1.968906,-0.6377086
34.32595,6,1,1,0.4166618,1.968696,-0.6362429
34.33692,6,1,1,0.4173791,1.968514,-0.6348993
34.34805,6,1,1,0.4180399,1.968397,-0.633532
34.35928,6,1,1,0.4188597,1.968582,-0.6322679
34.37023,6,1,1,0.4198082,1.968947,-0.6309025
34.38147,6,1,1,0.4206557,1.969319,-0.6295646
34.39265,6,1,1,0.4216697,1.969729,-0.6281919
34.40382,6,1,1,0.4226221,1.970237,-0.6268561
34.41467,6,1,1,0.4233014,1.970795,-0.6254328
34.42579,6,1,1,0.4240472,1.971498,-0.6243758
34.43693,6,1,1,0.4247028,1.972205,-0.623467
34.44803,6,1,1,0.4250111,1.972728,-0.6224788
34.45913,6,1,1,0.425332,1.973348,-0.6217193
34.47035,6,1,1,0.4256151,1.973968,-0.6209367
34.48148,6,1,1,0.4255808,1.974426,-0.6202726
34.49266,6,1,1,0.4254866,1.974878,-0.6195799
34.50371,6,1,1,0.4252751,1.975132,-0.6189516
34.51501,6,1,1,0.4247646,1.975381,-0.6181294
34.526,6,1,1,0.4243127,1.97564,-0.6176808
34.53695,6,1,1,0.4234769,1.976027,-0.6173149
34.5481,6,1,1,0.4223499,1.977196,-0.6173003
34.55939,6,1,1,0.4214972,1.978731,-0.6177176
34.57043,6,1,1,0.4203432,1.980277,-0.6181832
34.5814,6,1,1,0.4190889,1.982006,-0.6192269
34.59254,6,1,1,0.417137,1.983918,-0.6202295
34.60363,6,1,1,0.41514,1.985789,-0.6215872
34.61469,6,1,1,0.4132072,1.98749,-0.6228454
34.62585,6,1,1,0.4106941,1.989039,-0.6238601
34.63684,6,1,1,0.4078636,1.990565,-0.6252339
34.64802,6,1,1,0.4052127,1.992024,-0.6269061
34.65922,6,1,1,0.4023431,1.993057,-0.6284685
34.67023,6,1,1,0.3997858,1.993782,-0.6297686
34.68143,6,1,1,0.3971969,1.99477,-0.631038
34.69246,6,1,1,0.394655,1.995461,-0.6325299
34.70354,6,1,1,0.3920179,1.996124,-0.6338729
