Time Since Start (in seconds),Participant ID,Trial Number,Condition Number,Head Position x,Head Position y,Head Position z
143.3823,2,1,1,0.09645344,1.518506,0.08734584
143.3934,2,1,1,0.09665204,1.518455,0.08741736
143.4077,2,1,1,0.09690905,1.518413,0.08746147
143.4155,2,1,1,0.09708083,1.518401,0.08752584
143.4265,2,1,1,0.09726311,1.518409,0.08762383
143.4377,2,1,1,0.0974002,1.518422,0.08772278
143.4488,2,1,1,0.09756649,1.518398,0.08781576
143.4599,2,1,1,0.09774328,1.518444,0.08806944
143.471,2,1,1,0.09795523,1.518367,0.08801413
143.4821,2,1,1,0.09808875,1.518365,0.08810067
143.4931,2,1,1,0.09824646,1.518378,0.08807993
143.5042,2,1,1,0.09840108,1.518382,0.08815527
143.5153,2,1,1,0.09853948,1.518348,0.08824062
143.5267,2,1,1,0.09858967,1.518364,0.08836293
143.5376,2,1,1,0.09870792,1.518349,0.08844304
143.5489,2,1,1,0.09884477,1.518328,0.08853173
143.5602,2,1,1,0.09901298,1.518267,0.08856416
143.5713,2,1,1,0.099118,1.518229,0.08866262
143.5824,2,1,1,0.09930552,1.518283,0.08881378
143.5934,2,1,1,0.09937168,1.518269,0.0889411
143.6044,2,1,1,0.09948958,1.518265,0.0890069
143.6155,2,1,1,0.09960867,1.518281,0.08909512
143.6265,2,1,1,0.09969867,1.518297,0.08918571
143.6376,2,1,1,0.09980179,1.518312,0.08926654
143.649,2,1,1,0.09994174,1.518394,0.08938384
143.66,2,1,1,0.1001277,1.518514,0.08945942
143.6709,2,1,1,0.1002559,1.518632,0.08953643
143.682,2,1,1,0.1003505,1.518806,0.08964252
143.6932,2,1,1,0.1004621,1.518968,0.08971715
143.7043,2,1,1,0.1005536,1.519073,0.08982348
143.7155,2,1,1,0.1006427,1.519223,0.08995795
143.7265,2,1,1,0.1006893,1.519361,0.09005475
143.7375,2,1,1,0.1006636,1.519502,0.09018111
143.7487,2,1,1,0.1007109,1.519546,0.09017038
143.7599,2,1,1,0.1007341,1.519545,0.09019947
143.7711,2,1,1,0.100791,1.51962,0.09024549
143.7822,2,1,1,0.1008341,1.519686,0.09050179
143.7933,2,1,1,0.1008413,1.519676,0.09052181
143.8045,2,1,1,0.1008036,1.519693,0.09061956
143.8159,2,1,1,0.1008564,1.51975,0.09074259
143.8269,2,1,1,0.1008487,1.51974,0.09083676
143.838,2,1,1,0.1009795,1.519702,0.09081817
143.849,2,1,1,0.1010392,1.519686,0.09089899
143.8601,2,1,1,0.101053,1.519661,0.09098101
143.8714,2,1,1,0.1011447,1.519656,0.09103251
143.8823,2,1,1,0.1012646,1.51966,0.09108114
143.8934,2,1,1,0.1013138,1.51966,0.09116149
143.9045,2,1,1,0.1014015,1.519646,0.09123397
143.9155,2,1,1,0.1014884,1.519598,0.09132385
143.9266,2,1,1,0.1015675,1.519558,0.09140801
143.9378,2,1,1,0.1016673,1.519532,0.09147215
143.9488,2,1,1,0.1017793,1.519571,0.09133434
143.96,2,1,1,0.1019232,1.5195,0.09123325
143.971,2,1,1,0.1021346,1.519477,0.09126949
143.9821,2,1,1,0.1024121,1.519404,0.09122348
143.9933,2,1,1,0.1026745,1.519388,0.09124613
144.0044,2,1,1,0.1029512,1.519431,0.09137702
144.0156,2,1,1,0.1033553,1.519558,0.09137821
144.0269,2,1,1,0.1037252,1.519684,0.09143615
144.0381,2,1,1,0.1041522,1.519793,0.09144926
144.0492,2,1,1,0.1045144,1.519867,0.09148264
144.0602,2,1,1,0.1048338,1.519927,0.09155107
144.0714,2,1,1,0.1052084,1.519928,0.09156227
144.0821,2,1,1,0.1056156,1.520001,0.09153438
144.0933,2,1,1,0.1060284,1.520102,0.09155178
144.1043,2,1,1,0.1065282,1.520223,0.09155393
144.1154,2,1,1,0.1070936,1.520323,0.09153199
144.1265,2,1,1,0.1076114,1.520406,0.09151554
144.1376,2,1,1,0.1081233,1.52045,0.09148669
144.1488,2,1,1,0.1086234,1.520423,0.09149647
144.1597,2,1,1,0.1091899,1.520408,0.09146357
144.1707,2,1,1,0.1098248,1.520381,0.09153461
144.182,2,1,1,0.1104835,1.520316,0.09151697
144.1931,2,1,1,0.1112093,1.520257,0.09148502
144.2041,2,1,1,0.1119073,1.520144,0.09143949
144.2153,2,1,1,0.1126856,1.519969,0.09139657
144.2265,2,1,1,0.1134701,1.519806,0.09135628
144.2376,2,1,1,0.114187,1.5197,0.09133959
144.2487,2,1,1,0.1150179,1.519544,0.09126449
144.2598,2,1,1,0.1158884,1.519425,0.09123755
144.2707,2,1,1,0.1167628,1.51924,0.0911963
144.2818,2,1,1,0.1176789,1.51896,0.09116149
144.2928,2,1,1,0.1185889,1.518607,0.09110427
144.3039,2,1,1,0.1194941,1.518314,0.09120345
144.315,2,1,1,0.1204314,1.518052,0.09121227
144.326,2,1,1,0.1213614,1.517811,0.09129667
144.337,2,1,1,0.1224012,1.517582,0.09130287
144.3481,2,1,1,0.1234683,1.517376,0.09131026
144.3594,2,1,1,0.1245779,1.517113,0.09123492
144.3704,2,1,1,0.1257312,1.516786,0.09129357
144.3816,2,1,1,0.126874,1.516463,0.09138083
144.3927,2,1,1,0.127966,1.516166,0.09145045
144.4037,2,1,1,0.1291556,1.515835,0.09153628
144.415,2,1,1,0.1303743,1.515531,0.09161592
144.4265,2,1,1,0.1315392,1.515281,0.09169436
144.4375,2,1,1,0.13279,1.514952,0.09177685
144.4487,2,1,1,0.1340339,1.514604,0.09183741
144.4598,2,1,1,0.135355,1.514296,0.09197855
144.4708,2,1,1,0.1366858,1.513937,0.09201837
144.482,2,1,1,0.1379516,1.513684,0.09198785
144.4932,2,1,1,0.139312,1.513463,0.09197903
144.5046,2,1,1,0.1406336,1.51325,0.09202051
144.5154,2,1,1,0.142009,1.513032,0.09202313
144.5265,2,1,1,0.1433952,1.512878,0.09209895
144.5375,2,1,1,0.1448185,1.512633,0.09212399
144.5487,2,1,1,0.1462128,1.512448,0.09220457
144.5598,2,1,1,0.1476731,1.512192,0.09217954
144.571,2,1,1,0.1490855,1.512022,0.0922792
144.5816,2,1,1,0.1505194,1.511821,0.09222317
