Time Since Start (in seconds),Participant ID,Trial Number,Condition Number,Head Position x,Head Position y,Head Position z
25.75262,1,1,1,0.9029993,2.495122,-0.2359132
25.7637,1,1,1,0.9050148,2.495525,-0.2358799
25.77494,1,1,1,0.9069704,2.495664,-0.2357809
25.78596,1,1,1,0.9090614,2.495833,-0.2356404
25.79709,1,1,1,0.91071,2.496102,-0.2355935
25.80823,1,1,1,0.9123479,2.496224,-0.2355829
25.81934,1,1,1,0.9139929,2.496478,-0.2354368
25.83055,1,1,1,0.9151282,2.496804,-0.2353992
25.84156,1,1,1,0.9162602,2.497006,-0.2352985
25.85262,1,1,1,0.9175387,2.497233,-0.2350023
25.86382,1,1,1,0.9181402,2.497603,-0.234908
25.87492,1,1,1,0.9189681,2.497863,-0.2346231
25.88596,1,1,1,0.9197902,2.49821,-0.2343014
25.89708,1,1,1,0.9199721,2.498705,-0.234207
25.90814,1,1,1,0.9205751,2.499078,-0.2339163
25.91918,1,1,1,0.9209928,2.499351,-0.2335876
25.93036,1,1,1,0.9210493,2.49965,-0.2334454
25.94151,1,1,1,0.9211387,2.499689,-0.2332631
25.95257,1,1,1,0.9214117,2.499809,-0.2329696
25.96379,1,1,1,0.9212627,2.500044,-0.2328296
25.97481,1,1,1,0.921292,2.500154,-0.2325554
25.9859,1,1,1,0.9214606,2.500282,-0.232316
25.99695,1,1,1,0.9211954,2.500414,-0.2322454
26.00803,1,1,1,0.9214601,2.500439,-0.2320775
26.0192,1,1,1,0.9215276,2.500237,-0.2319865
26.03028,1,1,1,0.9212472,2.500086,-0.2320051
26.04143,1,1,1,0.9210269,2.499675,-0.2320322
26.05253,1,1,1,0.9210171,2.499325,-0.2319784
26.06374,1,1,1,0.9206362,2.498951,-0.2320271
26.07476,1,1,1,0.9204237,2.498549,-0.2320304
26.08586,1,1,1,0.9202831,2.498116,-0.2319756
26.09694,1,1,1,0.9195893,2.497878,-0.2320341
26.10807,1,1,1,0.9192261,2.497727,-0.231903
26.11926,1,1,1,0.9187554,2.497594,-0.23169
26.13025,1,1,1,0.9177778,2.497503,-0.2314329
26.14135,1,1,1,0.9171233,2.497389,-0.231118
26.15244,1,1,1,0.9164366,2.497169,-0.2307378
26.16367,1,1,1,0.9151921,2.497052,-0.2304657
26.17482,1,1,1,0.9140696,2.49689,-0.2301238
26.18581,1,1,1,0.9131194,2.496756,-0.2296184
26.197,1,1,1,0.9117838,2.496744,-0.2291881
26.20809,1,1,1,0.9105042,2.496655,-0.2287687
26.21921,1,1,1,0.9093789,2.496682,-0.2282375
26.23039,1,1,1,0.9078715,2.496759,-0.2278001
26.24148,1,1,1,0.9064736,2.496721,-0.2273312
26.25243,1,1,1,0.9052387,2.496648,-0.2267864
26.26364,1,1,1,0.9035777,2.496583,-0.2265686
26.27493,1,1,1,0.9020774,2.496338,-0.2261682
26.28579,1,1,1,0.9007711,2.496128,-0.2256529
26.29687,1,1,1,0.8991426,2.496021,-0.2254148
26.30791,1,1,1,0.8976583,2.49581,-0.2251028
26.31909,1,1,1,0.8962795,2.495582,-0.2246618
26.33023,1,1,1,0.8946345,2.495359,-0.2244895
26.34143,1,1,1,0.8930772,2.495031,-0.2242671
26.35239,1,1,1,0.8916145,2.494741,-0.2240337
26.36351,1,1,1,0.8898591,2.494504,-0.2239618
26.37477,1,1,1,0.8880807,2.494198,-0.2237493
26.38577,1,1,1,0.8863088,2.49396,-0.2234079
26.39681,1,1,1,0.8840567,2.493865,-0.2230855
26.40792,1,1,1,0.882621,2.494008,-0.2224149
26.41904,1,1,1,0.8802752,2.494002,-0.2217154
26.43021,1,1,1,0.8777656,2.493976,-0.2212279
26.44127,1,1,1,0.8749711,2.493984,-0.2204791
26.45242,1,1,1,0.871971,2.493976,-0.2195947
26.46363,1,1,1,0.8683879,2.494024,-0.2188326
26.47457,1,1,1,0.8646807,2.494103,-0.2177815
26.48575,1,1,1,0.8605148,2.494195,-0.216603
26.4968,1,1,1,0.8561194,2.494328,-0.2155402
26.50782,1,1,1,0.8517346,2.494439,-0.2145597
26.51895,1,1,1,0.8472151,2.494576,-0.2135438
26.53012,1,1,1,0.842508,2.494613,-0.2128087
26.54131,1,1,1,0.8380091,2.49444,-0.2124895
26.55234,1,1,1,0.8333086,2.494179,-0.2119315
26.56359,1,1,1,0.8286295,2.493789,-0.2118213
26.57465,1,1,1,0.8238922,2.493271,-0.2118835
26.58574,1,1,1,0.8192536,2.49271,-0.2120901
26.59677,1,1,1,0.8147402,2.492198,-0.212535
26.60791,1,1,1,0.8104298,2.491724,-0.2130532
26.61895,1,1,1,0.8062102,2.491191,-0.2138566
26.63005,1,1,1,0.8020757,2.49069,-0.2148573
26.64113,1,1,1,0.7983673,2.490222,-0.2159628
26.6522,1,1,1,0.794493,2.489799,-0.2170557
26.66334,1,1,1,0.7907505,2.489391,-0.2185141
26.67446,1,1,1,0.787129,2.488932,-0.2198607
26.68568,1,1,1,0.7835619,2.488675,-0.2214509
26.69702,1,1,1,0.7800654,2.488399,-0.2230689
26.70781,1,1,1,0.776812,2.48818,-0.2248042
26.71897,1,1,1,0.7735182,2.488011,-0.2267302
26.73005,1,1,1,0.7702338,2.487918,-0.2287452
26.74117,1,1,1,0.7670509,2.48786,-0.2306136
26.75221,1,1,1,0.7641612,2.487989,-0.2329404
26.76336,1,1,1,0.7613232,2.48803,-0.2350332
26.77454,1,1,1,0.7587531,2.488031,-0.2373659
26.7856,1,1,1,0.7563916,2.487976,-0.2399923
26.79669,1,1,1,0.7540342,2.487908,-0.2424696
26.80773,1,1,1,0.7519128,2.48794,-0.2449001
26.81879,1,1,1,0.7501292,2.488013,-0.2474443
26.83,1,1,1,0.748282,2.488041,-0.2498328
26.84117,1,1,1,0.7466487,2.487958,-0.2520943
26.85219,1,1,1,0.7454045,2.487907,-0.2544642
26.86346,1,1,1,0.7441701,2.487753,-0.256574
26.87442,1,1,1,0.74303,2.487624,-0.2587262
26.88561,1,1,1,0.7419996,2.487524,-0.2608921
26.89667,1,1,1,0.7410259,2.487419,-0.2629369
26.90768,1,1,1,0.7399473,2.487458,-0.2647044
26.91882,1,1,1,0.739282,2.487526,-0.2666585
26.93019,1,1,1,0.7386616,2.487435,-0.2684692
26.94099,1,1,1,0.7379017,2.487282,-0.2701983
26.95217,1,1,1,0.7375116,2.487139,-0.2720396
26.96325,1,1,1,0.7370961,2.486861,-0.2736696
26.97478,1,1,1,0.7364674,2.486709,-0.2753451
26.9854,1,1,1,0.7362556,2.486588,-0.2769267
26.99687,1,1,1,0.7359832,2.486339,-0.278392
27.00765,1,1,1,0.7357274,2.486182,-0.2797403
27.01875,1,1,1,0.735631,2.485907,-0.2811048
27.0299,1,1,1,0.7355441,2.485516,-0.2823418
27.04099,1,1,1,0.7354146,2.485241,-0.2835263
27.05216,1,1,1,0.7354591,2.484922,-0.2847322
27.06351,1,1,1,0.7355425,2.484508,-0.2857783
27.07447,1,1,1,0.7355959,2.48415,-0.2868095
27.08544,1,1,1,0.735664,2.483722,-0.2878325
27.09652,1,1,1,0.7357977,2.483292,-0.2887405
27.1076,1,1,1,0.7360577,2.483027,-0.2895004
27.11873,1,1,1,0.7362471,2.482791,-0.2902648
27.12991,1,1,1,0.736663,2.482468,-0.2908401
27.14099,1,1,1,0.7371848,2.48226,-0.2913887
27.15207,1,1,1,0.7375347,2.482043,-0.2918494
27.1632,1,1,1,0.7381882,2.481728,-0.2920804
27.17425,1,1,1,0.7387719,2.481721,-0.2921014
27.18539,1,1,1,0.7393251,2.481728,-0.2920993
27.1965,1,1,1,0.740168,2.481672,-0.2918434
27.20761,1,1,1,0.7410445,2.481858,-0.2914282
27.2187,1,1,1,0.7417478,2.481924,-0.290953
27.22984,1,1,1,0.7425912,2.481865,-0.2903503
27.24092,1,1,1,0.7435116,2.48191,-0.2895077
27.252,1,1,1,0.7443218,2.481877,-0.2886755
27.26312,1,1,1,0.745276,2.48174,-0.2875779
27.27421,1,1,1,0.7462588,2.481756,-0.2864234
27.28533,1,1,1,0.7471027,2.481646,-0.2852434
27.29646,1,1,1,0.7482049,2.481372,-0.2838421
27.30757,1,1,1,0.7493959,2.481262,-0.2822993
27.3187,1,1,1,0.7503497,2.481025,-0.2807436
27.32972,1,1,1,0.7514015,2.48074,-0.2790441
27.34083,1,1,1,0.7525974,2.480545,-0.2769555
27.35207,1,1,1,0.7536746,2.480279,-0.274977
27.36366,1,1,1,0.7550647,2.479875,-0.2727351
27.37416,1,1,1,0.7564523,2.479708,-0.2703874
27.38532,1,1,1,0.7577041,2.47944,-0.2679394
27.39651,1,1,1,0.7592387,2.479095,-0.2653136
27.40743,1,1,1,0.7608094,2.478962,-0.2625115
27.41859,1,1,1,0.7622743,2.478823,-0.2596502
27.42976,1,1,1,0.7638146,2.478727,-0.2566629
27.44078,1,1,1,0.7655127,2.478714,-0.2535753
27.45192,1,1,1,0.7671977,2.478756,-0.2504209
27.4634,1,1,1,0.7692845,2.478677,-0.2470354
27.47421,1,1,1,0.7713991,2.478872,-0.2436229
27.48524,1,1,1,0.7735142,2.478958,-0.2401931
27.49644,1,1,1,0.7759196,2.478998,-0.2366686
27.50744,1,1,1,0.7783666,2.479187,-0.2331692
27.51862,1,1,1,0.7808148,2.47936,-0.2297881
27.52964,1,1,1,0.7836498,2.479407,-0.226336
27.54078,1,1,1,0.7865534,2.479579,-0.2228923
27.55194,1,1,1,0.7895509,2.479692,-0.2195806
27.56341,1,1,1,0.7925944,2.479791,-0.2163313
27.57414,1,1,1,0.7958658,2.479886,-0.2130519
27.58537,1,1,1,0.7992229,2.47995,-0.2100971
27.59632,1,1,1,0.8026061,2.479932,-0.2071805
27.60743,1,1,1,0.8062848,2.479929,-0.2045158
27.61854,1,1,1,0.8099065,2.479993,-0.2020214
27.62964,1,1,1,0.8135796,2.480006,-0.1996042
27.6407,1,1,1,0.8175281,2.480094,-0.1975074
27.65182,1,1,1,0.8212751,2.480201,-0.1951891
27.66296,1,1,1,0.8251669,2.480349,-0.1934403
27.67412,1,1,1,0.8290986,2.480559,-0.1918498
27.68521,1,1,1,0.833059,2.480833,-0.1905032
27.69633,1,1,1,0.8369217,2.48122,-0.1895014
27.70734,1,1,1,0.8408462,2.481605,-0.1887974
27.71846,1,1,1,0.8446293,2.482057,-0.1879756
27.72962,1,1,1,0.8483319,2.482616,-0.1878094
27.7407,1,1,1,0.8518779,2.48308,-0.1881213
27.75182,1,1,1,0.8554479,2.483733,-0.1881272
27.76289,1,1,1,0.8590094,2.484417,-0.1888054
27.77399,1,1,1,0.8625017,2.485186,-0.1897291
27.7852,1,1,1,0.8656909,2.485901,-0.1908339
27.79621,1,1,1,0.8686132,2.486542,-0.1923528
27.80732,1,1,1,0.871289,2.487094,-0.1941226
27.81842,1,1,1,0.8738703,2.487585,-0.1957405
27.8296,1,1,1,0.8760143,2.48794,-0.1979416
27.84061,1,1,1,0.8778908,2.488089,-0.2003788
27.85184,1,1,1,0.8795357,2.488233,-0.202785
27.86287,1,1,1,0.8809171,2.488248,-0.2053122
27.87396,1,1,1,0.8816566,2.488013,-0.2081878
27.8856,1,1,1,0.882364,2.48778,-0.2107504
27.8963,1,1,1,0.8826166,2.487477,-0.2135682
27.90729,1,1,1,0.8822872,2.487014,-0.2164628
27.91836,1,1,1,0.8819237,2.486601,-0.2191178
27.92947,1,1,1,0.8811098,2.486279,-0.2217246
27.9406,1,1,1,0.8798425,2.485846,-0.2245489
27.95168,1,1,1,0.8788834,2.485472,-0.2269613
27.96279,1,1,1,0.8770623,2.485153,-0.229674
27.97389,1,1,1,0.8751052,2.4848,-0.2322392
27.98512,1,1,1,0.8732944,2.484487,-0.2344661
27.99619,1,1,1,0.8708017,2.484233,-0.2368766
28.00723,1,1,1,0.8682489,2.483985,-0.2391186
28.01847,1,1,1,0.8657624,2.483774,-0.2410957
28.02942,1,1,1,0.863062,2.483562,-0.2432548
28.04055,1,1,1,0.8603136,2.483453,-0.2452745
28.05174,1,1,1,0.8577894,2.483533,-0.2470109
28.06273,1,1,1,0.8549027,2.483766,-0.2489522
28.07382,1,1,1,0.8516684,2.483873,-0.2508816
28.08499,1,1,1,0.8488997,2.484152,-0.252361
28.0961,1,1,1,0.8459204,2.484233,-0.2540209
28.10716,1,1,1,0.8413504,2.483385,-0.2562887
28.11841,1,1,1,0.8384791,2.483485,-0.2576346
28.12951,1,1,1,0.8355753,2.483715,-0.2590822
28.14064,1,1,1,0.8314314,2.483215,-0.2610729
28.15172,1,1,1,0.8288187,2.483494,-0.2624694
28.16282,1,1,1,0.8259681,2.483915,-0.2640475
28.17393,1,1,1,0.8229639,2.48383,-0.265474
28.18493,1,1,1,0.8204808,2.483961,-0.2669024
28.19606,1,1,1,0.8179051,2.484011,-0.268448
28.20712,1,1,1,0.8152995,2.483665,-0.2700264
28.2183,1,1,1,0.8129626,2.483298,-0.2714642
28.22936,1,1,1,0.8104829,2.482957,-0.2731236
28.24052,1,1,1,0.808052,2.482453,-0.2748224
28.25155,1,1,1,0.8059209,2.482168,-0.2764329
28.26264,1,1,1,0.8037429,2.482066,-0.2781827
28.27376,1,1,1,0.8017905,2.481954,-0.2798364
28.28503,1,1,1,0.8000327,2.481813,-0.2814721
28.2962,1,1,1,0.7979613,2.481746,-0.2833027
28.30709,1,1,1,0.7962266,2.481521,-0.2849924
28.31821,1,1,1,0.7946602,2.481251,-0.2867375
28.32935,1,1,1,0.7927285,2.481055,-0.2886166
28.34039,1,1,1,0.7911002,2.480773,-0.2902751
28.35151,1,1,1,0.7895501,2.480502,-0.2920122
28.36282,1,1,1,0.7877818,2.480487,-0.2938576
28.37366,1,1,1,0.7862887,2.480463,-0.2955092
28.38492,1,1,1,0.7849094,2.480503,-0.2972877
28.39611,1,1,1,0.7832739,2.48075,-0.2992843
28.40704,1,1,1,0.781899,2.480871,-0.3012442
28.41818,1,1,1,0.7807999,2.480949,-0.3032294
28.42926,1,1,1,0.7794278,2.481107,-0.3054968
28.44038,1,1,1,0.7784178,2.4813,-0.3076957
28.45159,1,1,1,0.7774194,2.481475,-0.3100512
28.46255,1,1,1,0.7762441,2.481759,-0.3125723
28.47369,1,1,1,0.7753159,2.482094,-0.3150739
28.48484,1,1,1,0.774559,2.482471,-0.3177606
28.49591,1,1,1,0.7735597,2.482921,-0.3206245
28.5071,1,1,1,0.7726321,2.483218,-0.323421
28.51817,1,1,1,0.7717897,2.483428,-0.3263913
28.52921,1,1,1,0.7707927,2.483643,-0.3294537
28.54028,1,1,1,0.7697886,2.483903,-0.3324217
28.55148,1,1,1,0.768846,2.484222,-0.3354839
28.56264,1,1,1,0.767659,2.484631,-0.338643
28.57363,1,1,1,0.7665065,2.484995,-0.3416212
28.58479,1,1,1,0.7652978,2.48531,-0.3446781
28.59597,1,1,1,0.7638769,2.485561,-0.3478174
28.60705,1,1,1,0.7624974,2.485761,-0.3506622
28.6182,1,1,1,0.7611493,2.485954,-0.3535356
28.62922,1,1,1,0.7594537,2.486187,-0.3563724
28.6403,1,1,1,0.7579322,2.486379,-0.3589573
28.65138,1,1,1,0.7563444,2.486547,-0.3614363
28.66252,1,1,1,0.7546441,2.486754,-0.3639167
28.67359,1,1,1,0.7530822,2.486891,-0.3660602
28.68478,1,1,1,0.7515888,2.487059,-0.3682748
28.69585,1,1,1,0.7499233,2.487284,-0.3703539
28.70691,1,1,1,0.7483736,2.487517,-0.372216
28.71807,1,1,1,0.7469755,2.487715,-0.3740416
28.72913,1,1,1,0.7453849,2.487936,-0.3758408
28.74033,1,1,1,0.7439327,2.488108,-0.3773048
28.75127,1,1,1,0.742627,2.488291,-0.3788172
28.76269,1,1,1,0.7412755,2.488545,-0.3802319
28.77356,1,1,1,0.7399858,2.488866,-0.3814885
28.78466,1,1,1,0.7388219,2.489369,-0.3827034
28.79584,1,1,1,0.7375022,2.489922,-0.3839153
28.80684,1,1,1,0.7363155,2.490458,-0.3850074
28.81798,1,1,1,0.7351665,2.491001,-0.3860078
28.82916,1,1,1,0.7341114,2.491576,-0.3869
28.84031,1,1,1,0.7331448,2.492126,-0.387734
28.85132,1,1,1,0.7323168,2.492558,-0.3882483
28.8624,1,1,1,0.7314027,2.493017,-0.3887024
28.87366,1,1,1,0.7308144,2.493391,-0.3888459
28.88468,1,1,1,0.7303137,2.493797,-0.3889329
28.89582,1,1,1,0.7296597,2.494271,-0.388994
28.90686,1,1,1,0.7292669,2.49466,-0.3888417
28.91826,1,1,1,0.728983,2.495022,-0.3885893
28.92905,1,1,1,0.7286059,2.495377,-0.3882042
28.94012,1,1,1,0.7285548,2.495671,-0.3875776
28.9513,1,1,1,0.7285263,2.495816,-0.3867505
28.96238,1,1,1,0.7284243,2.495902,-0.3857122
28.97365,1,1,1,0.7284568,2.49596,-0.3846045
28.98473,1,1,1,0.7286505,2.496044,-0.3832482
28.99577,1,1,1,0.7285665,2.496246,-0.3819261
29.00675,1,1,1,0.7285758,2.496439,-0.3804382
29.01792,1,1,1,0.7286329,2.49652,-0.3788439
29.02906,1,1,1,0.7284556,2.496565,-0.3772782
29.04004,1,1,1,0.7283931,2.496616,-0.3756203
29.05131,1,1,1,0.7282916,2.496492,-0.3738036
29.06236,1,1,1,0.7279137,2.496402,-0.3719865
29.07351,1,1,1,0.7274229,2.496204,-0.3701598
29.08448,1,1,1,0.7272075,2.496011,-0.3682015
29.09572,1,1,1,0.7265306,2.495864,-0.3663078
29.10679,1,1,1,0.7260318,2.495585,-0.364327
29.11784,1,1,1,0.7257981,2.495317,-0.3623228
29.12897,1,1,1,0.7250105,2.49489,-0.3604463
29.14008,1,1,1,0.724458,2.494339,-0.3585493
29.15127,1,1,1,0.7240233,2.49355,-0.3564999
29.16227,1,1,1,0.7231904,2.492694,-0.3545582
29.17353,1,1,1,0.7225263,2.491603,-0.3525614
29.18451,1,1,1,0.7221695,2.490357,-0.3505661
29.19563,1,1,1,0.7214553,2.488933,-0.3487135
29.20668,1,1,1,0.7209821,2.487405,-0.3468148
29.21789,1,1,1,0.7205661,2.48566,-0.3449805
29.22905,1,1,1,0.7198271,2.483923,-0.3431831
29.23998,1,1,1,0.7194393,2.48217,-0.3412988
29.25119,1,1,1,0.7191172,2.480378,-0.3393794
29.26231,1,1,1,0.7185393,2.478709,-0.3375011
29.27375,1,1,1,0.7181912,2.477014,-0.335686
29.28455,1,1,1,0.7180991,2.475338,-0.333627
29.29577,1,1,1,0.7177619,2.473624,-0.3316848
29.30668,1,1,1,0.7177436,2.471885,-0.329703
29.31778,1,1,1,0.717692,2.470072,-0.3277088
29.32888,1,1,1,0.717447,2.46824,-0.3257823
29.33993,1,1,1,0.717758,2.466415,-0.3236884
29.35103,1,1,1,0.7178691,2.464326,-0.321641
29.36214,1,1,1,0.7177508,2.462121,-0.3196483
29.37363,1,1,1,0.7178349,2.459762,-0.3176611
29.38451,1,1,1,0.7183076,2.45739,-0.3154559
29.39552,1,1,1,0.7185696,2.454988,-0.3133289
29.40659,1,1,1,0.7189186,2.452674,-0.3111809
29.41783,1,1,1,0.7194963,2.450382,-0.3089606
29.42877,1,1,1,0.7198635,2.447988,-0.3067833
29.4399,1,1,1,0.7202366,2.445422,-0.3045912
29.45104,1,1,1,0.7207171,2.4427,-0.3023515
29.46223,1,1,1,0.7209372,2.439923,-0.3004141
29.47321,1,1,1,0.7212786,2.437241,-0.2982908
29.48436,1,1,1,0.7218986,2.434635,-0.2959409
29.49552,1,1,1,0.7223255,2.432023,-0.2937286
29.5065,1,1,1,0.7226749,2.429352,-0.2915948
29.51771,1,1,1,0.7229255,2.426536,-0.2891947
29.52885,1,1,1,0.7229934,2.423721,-0.2869457
29.53995,1,1,1,0.7230117,2.421161,-0.284614
29.55098,1,1,1,0.7231173,2.418856,-0.2823791
29.56221,1,1,1,0.7232108,2.416745,-0.2802234
29.57368,1,1,1,0.7233539,2.414938,-0.2782302
29.5843,1,1,1,0.7240322,2.413324,-0.2758657
29.59546,1,1,1,0.7243916,2.411471,-0.2737751
29.60661,1,1,1,0.72458,2.409655,-0.2717909
29.61773,1,1,1,0.7240272,2.407492,-0.2699004
29.62873,1,1,1,0.724237,2.405537,-0.2679647
29.63988,1,1,1,0.7244019,2.403584,-0.2660393
29.65096,1,1,1,0.7249401,2.401819,-0.2637891
29.66206,1,1,1,0.7251787,2.399894,-0.2620009
29.67312,1,1,1,0.7253096,2.398158,-0.2601567
29.68433,1,1,1,0.7249232,2.396129,-0.2585629
29.69558,1,1,1,0.725268,2.394525,-0.256926
29.70645,1,1,1,0.7255841,2.393007,-0.2554114
29.71765,1,1,1,0.7257248,2.391407,-0.2538603
29.72868,1,1,1,0.7261194,2.390047,-0.2524466
29.7398,1,1,1,0.7265383,2.388777,-0.2511617
29.75097,1,1,1,0.7271186,2.387697,-0.2496299
29.76206,1,1,1,0.7277327,2.386534,-0.2483781
29.77316,1,1,1,0.7282006,2.385477,-0.2471412
29.78421,1,1,1,0.7284571,2.38431,-0.2459816
29.79537,1,1,1,0.7288439,2.383286,-0.2450199
29.80646,1,1,1,0.729036,2.382321,-0.243939
29.8177,1,1,1,0.7289793,2.381264,-0.2430964
29.82867,1,1,1,0.7291261,2.380339,-0.2424402
29.83973,1,1,1,0.7290643,2.379489,-0.2417136
29.85104,1,1,1,0.7290374,2.378693,-0.2410894
29.86197,1,1,1,0.729061,2.378031,-0.2406331
29.87301,1,1,1,0.7290381,2.377557,-0.2399474
29.88423,1,1,1,0.7288657,2.377287,-0.2395775
29.89535,1,1,1,0.7288034,2.377135,-0.2392803
29.90644,1,1,1,0.7285358,2.377049,-0.2388689
29.91756,1,1,1,0.7278448,2.376876,-0.2386923
29.92867,1,1,1,0.7272376,2.377104,-0.2386274
29.93968,1,1,1,0.726759,2.377456,-0.2382511
29.95084,1,1,1,0.7262768,2.377994,-0.2382776
29.96201,1,1,1,0.7259338,2.378804,-0.2384351
29.97302,1,1,1,0.7257544,2.379807,-0.2384254
29.98412,1,1,1,0.7255799,2.38081,-0.2386686
29.99534,1,1,1,0.7254158,2.382066,-0.2390224
30.00644,1,1,1,0.7253805,2.38354,-0.2394094
30.01748,1,1,1,0.7252766,2.385052,-0.2397406
30.0286,1,1,1,0.7252747,2.386565,-0.2402086
30.03979,1,1,1,0.7250456,2.388013,-0.2407894
