Time Since Start (in seconds),Participant ID,Trial Number,Condition Number,Head Position x,Head Position y,Head Position z
31.84545,me,1,1,0.1123881,1.88367,-0.8478611
31.85651,me,1,1,0.1124002,1.88364,-0.8478441
31.86766,me,1,1,0.1124017,1.88361,-0.8477826
31.87879,me,1,1,0.1123683,1.883622,-0.8477509
31.88987,me,1,1,0.1123394,1.883638,-0.8477232
31.90091,me,1,1,0.1123239,1.883646,-0.8476985
31.91216,me,1,1,0.1123383,1.883681,-0.8476878
31.92319,me,1,1,0.1123962,1.88363,-0.8476785
31.93425,me,1,1,0.1123659,1.883629,-0.8476355
31.94535,me,1,1,0.1123206,1.883649,-0.8476307
31.95658,me,1,1,0.1122992,1.883682,-0.847677
31.96761,me,1,1,0.1122603,1.883708,-0.8477242
31.97865,me,1,1,0.11224,1.883746,-0.8477423
31.99,me,1,1,0.1123039,1.883705,-0.8477538
32.00094,me,1,1,0.1122605,1.883727,-0.8478029
32.0121,me,1,1,0.1122417,1.883758,-0.8478261
32.02313,me,1,1,0.1121768,1.883798,-0.847858
32.03428,me,1,1,0.1121394,1.883811,-0.8478456
32.04545,me,1,1,0.1121034,1.883846,-0.8478714
32.05642,me,1,1,0.1121602,1.883794,-0.8478688
32.06782,me,1,1,0.1121432,1.883798,-0.8478861
32.07891,me,1,1,0.1121387,1.883788,-0.8479227
32.08988,me,1,1,0.1121959,1.883756,-0.8479347
32.10082,me,1,1,0.1121814,1.883766,-0.8479614
32.11189,me,1,1,0.1121749,1.883777,-0.8479862
32.12329,me,1,1,0.1121447,1.883839,-0.8480177
32.13424,me,1,1,0.1121416,1.883841,-0.8480146
32.14532,me,1,1,0.112112,1.883847,-0.8480216
32.15644,me,1,1,0.1121008,1.883875,-0.8480167
32.16796,me,1,1,0.1120965,1.883885,-0.8480307
32.17868,me,1,1,0.1120851,1.883899,-0.848043
32.18972,me,1,1,0.1121251,1.883837,-0.8480598
32.20087,me,1,1,0.1120967,1.883829,-0.848132
32.21254,me,1,1,0.112013,1.883794,-0.8481734
32.22299,me,1,1,0.1119427,1.883783,-0.848204
32.23419,me,1,1,0.1119129,1.883765,-0.8482584
32.24534,me,1,1,0.1118922,1.883772,-0.848259
32.25637,me,1,1,0.1118733,1.883806,-0.8483112
32.26745,me,1,1,0.111859,1.883794,-0.8482366
32.27854,me,1,1,0.111797,1.88379,-0.8482633
32.28961,me,1,1,0.1118442,1.883719,-0.8482475
32.30081,me,1,1,0.1118118,1.883687,-0.848223
32.31204,me,1,1,0.1117858,1.883685,-0.8482332
32.32314,me,1,1,0.1118943,1.883559,-0.8482234
32.33413,me,1,1,0.11188,1.883564,-0.8482995
32.34524,me,1,1,0.1118719,1.88359,-0.848335
32.35634,me,1,1,0.1117165,1.883687,-0.8483392
32.3674,me,1,1,0.1117012,1.88369,-0.8482759
32.3785,me,1,1,0.1117122,1.883775,-0.8482977
32.38965,me,1,1,0.1118004,1.883716,-0.8483018
32.40087,me,1,1,0.1117784,1.883725,-0.848323
32.41179,me,1,1,0.111809,1.883798,-0.848333
32.42293,me,1,1,0.1116809,1.8839,-0.8483834
32.43412,me,1,1,0.1116523,1.883903,-0.8483851
32.44514,me,1,1,0.1116328,1.883955,-0.8483996
32.45625,me,1,1,0.111624,1.883953,-0.8484198
32.4674,me,1,1,0.1115887,1.883958,-0.848354
32.47849,me,1,1,0.1115281,1.883925,-0.8483955
32.48961,me,1,1,0.1114571,1.883993,-0.8484054
32.50065,me,1,1,0.1114506,1.883981,-0.8484193
32.51188,me,1,1,0.1113827,1.883974,-0.8483925
32.52283,me,1,1,0.1114826,1.883879,-0.8483526
32.53403,me,1,1,0.1114897,1.883877,-0.8483707
32.54523,me,1,1,0.1114141,1.883891,-0.8483062
32.55632,me,1,1,0.1113398,1.883954,-0.8483105
32.56731,me,1,1,0.1113436,1.883943,-0.8482854
32.57839,me,1,1,0.1113741,1.883943,-0.8482996
32.58951,me,1,1,0.1113431,1.883982,-0.8483119
32.60077,me,1,1,0.1113595,1.883991,-0.8483492
32.6118,me,1,1,0.1114542,1.88403,-0.8483982
32.62286,me,1,1,0.1114547,1.884054,-0.8484012
32.6347,me,1,1,0.111478,1.88406,-0.8483844
32.64513,me,1,1,0.1115291,1.884073,-0.8483964
32.65623,me,1,1,0.1115753,1.884048,-0.848377
32.66734,me,1,1,0.1115956,1.884019,-0.8483039
32.6784,me,1,1,0.1115896,1.884024,-0.8482487
32.68943,me,1,1,0.1116943,1.883931,-0.8481882
32.7006,me,1,1,0.1117281,1.8839,-0.8481171
32.71173,me,1,1,0.1117477,1.883863,-0.8481305
32.72292,me,1,1,0.1118197,1.883809,-0.848096
32.73406,me,1,1,0.1118516,1.883777,-0.8480852
32.74506,me,1,1,0.1118323,1.883746,-0.8480731
32.7561,me,1,1,0.1117806,1.883792,-0.8480854
32.76727,me,1,1,0.1117858,1.883775,-0.8480612
32.77831,me,1,1,0.1117341,1.883794,-0.8479915
32.78984,me,1,1,0.1116907,1.883838,-0.8479993
32.8006,me,1,1,0.111689,1.883845,-0.848051
32.81161,me,1,1,0.1116638,1.883874,-0.8480259
32.82305,me,1,1,0.1117787,1.883789,-0.8480155
32.83378,me,1,1,0.1117677,1.883793,-0.8480452
32.84557,me,1,1,0.1117114,1.883789,-0.8480786
32.85608,me,1,1,0.1117556,1.883757,-0.8480885
32.86766,me,1,1,0.1117451,1.883752,-0.8481086
32.87824,me,1,1,0.1118438,1.883834,-0.8481262
32.88945,me,1,1,0.1118531,1.883832,-0.8481451
32.90048,me,1,1,0.1118659,1.883835,-0.8481884
32.91191,me,1,1,0.1117789,1.883814,-0.8481823
32.92279,me,1,1,0.111694,1.883877,-0.8482057
32.93407,me,1,1,0.1116883,1.883879,-0.8481854
32.94488,me,1,1,0.1117203,1.88391,-0.8481995
32.95612,me,1,1,0.111768,1.88389,-0.8482099
32.96722,me,1,1,0.111788,1.883894,-0.8482211
32.97832,me,1,1,0.1117989,1.88391,-0.8482325
32.98989,me,1,1,0.1117596,1.883963,-0.8482288
33.00043,me,1,1,0.1117713,1.883976,-0.8481947
33.01178,me,1,1,0.1116268,1.883948,-0.8481822
33.0227,me,1,1,0.1115822,1.883964,-0.8481727
33.03376,me,1,1,0.1115453,1.88395,-0.8481491
