Time Since Start (in seconds),Participant ID,Trial Number,Condition Number,Head Position x,Head Position y,Head Position z
17.91692,12,1,1,0,1.59,0
17.91895,12,1,1,0,1.59,0
17.92105,12,1,1,0,1.59,0
17.92341,12,1,1,0,1.59,0
17.92545,12,1,1,0,1.59,0
17.92748,12,1,1,0,1.59,0
17.92948,12,1,1,0,1.59,0
17.9315,12,1,1,0,1.59,0
17.93354,12,1,1,0,1.59,0
17.93569,12,1,1,0,1.59,0
17.93809,12,1,1,0,1.59,0
17.94681,12,1,1,0,1.59,0
17.94953,12,1,1,0,1.59,0
17.95179,12,1,1,0,1.59,0
17.95418,12,1,1,0,1.59,0
17.96228,12,1,1,0,1.59,0
17.96493,12,1,1,0,1.59,0
17.96715,12,1,1,0,1.59,0
17.96939,12,1,1,0,1.59,0
17.97158,12,1,1,0,1.59,0
17.97375,12,1,1,0,1.59,0
17.9759,12,1,1,0,1.59,0
17.97799,12,1,1,0,1.59,0
17.98011,12,1,1,0,1.59,0
17.98259,12,1,1,0,1.59,0
17.98475,12,1,1,0,1.59,0
17.98695,12,1,1,0,1.59,0
17.98904,12,1,1,0,1.59,0
17.99109,12,1,1,0,1.59,0
17.99317,12,1,1,0,1.59,0
17.99533,12,1,1,0,1.59,0
17.99741,12,1,1,0,1.59,0
17.99949,12,1,1,0,1.59,0
18.00168,12,1,1,0,1.59,0
18.00406,12,1,1,0,1.59,0
18.00614,12,1,1,0,1.59,0
18.00817,12,1,1,0,1.59,0
18.01019,12,1,1,0,1.59,0
18.01222,12,1,1,0,1.59,0
18.01416,12,1,1,0,1.59,0
18.01621,12,1,1,0,1.59,0
18.01827,12,1,1,0,1.59,0
18.02031,12,1,1,0,1.59,0
18.02265,12,1,1,0,1.59,0
18.02468,12,1,1,0,1.59,0
18.02676,12,1,1,0,1.59,0
18.0288,12,1,1,0,1.59,0
18.03088,12,1,1,0,1.59,0
18.0329,12,1,1,0,1.59,0
18.03494,12,1,1,0,1.59,0
18.03699,12,1,1,0,1.59,0
18.039,12,1,1,0,1.59,0
18.04105,12,1,1,0,1.59,0
18.04335,12,1,1,0,1.59,0
18.04538,12,1,1,0,1.59,0
18.04779,12,1,1,0,1.59,0
18.05559,12,1,1,0,1.59,0
18.05792,12,1,1,0,1.59,0
18.06004,12,1,1,0,1.59,0
18.06241,12,1,1,0,1.59,0
18.06445,12,1,1,0,1.59,0
18.06649,12,1,1,0,1.59,0
18.06859,12,1,1,0,1.59,0
18.07068,12,1,1,0,1.59,0
18.07275,12,1,1,0,1.59,0
18.07489,12,1,1,0,1.59,0
18.07697,12,1,1,0,1.59,0
18.07905,12,1,1,0,1.59,0
18.08113,12,1,1,0,1.59,0
18.08344,12,1,1,0,1.59,0
18.08557,12,1,1,0,1.59,0
18.08764,12,1,1,0,1.59,0
18.0897,12,1,1,0,1.59,0
18.09173,12,1,1,0,1.59,0
18.09376,12,1,1,0,1.59,0
18.0957,12,1,1,0,1.59,0
18.09781,12,1,1,0,1.59,0
18.09986,12,1,1,0,1.59,0
18.10193,12,1,1,0,1.59,0
18.10443,12,1,1,0,1.59,0
18.11141,12,1,1,0,1.59,0
18.11366,12,1,1,0,1.59,0
18.11594,12,1,1,0,1.59,0
18.11828,12,1,1,0,1.59,0
18.12047,12,1,1,0,1.59,0
18.12292,12,1,1,0,1.59,0
18.12503,12,1,1,0,1.59,0
18.12711,12,1,1,0,1.59,0
18.12923,12,1,1,0,1.59,0
18.13139,12,1,1,0,1.59,0
18.13347,12,1,1,0,1.59,0
18.13553,12,1,1,0,1.59,0
18.1376,12,1,1,0,1.59,0
18.13971,12,1,1,0,1.59,0
18.14176,12,1,1,0,1.59,0
18.14419,12,1,1,0,1.59,0
18.14641,12,1,1,0,1.59,0
18.14853,12,1,1,0,1.59,0
18.15062,12,1,1,0,1.59,0
18.15271,12,1,1,0,1.59,0
18.15513,12,1,1,0,1.59,0
18.16296,12,1,1,0,1.59,0
18.16566,12,1,1,0,1.59,0
18.16788,12,1,1,0,1.59,0
18.17,12,1,1,0,1.59,0
18.17207,12,1,1,0,1.59,0
18.17412,12,1,1,0,1.59,0
18.17622,12,1,1,0,1.59,0
18.1783,12,1,1,0,1.59,0
18.18044,12,1,1,0,1.59,0
18.18279,12,1,1,0,1.59,0
18.18483,12,1,1,0,1.59,0
18.18691,12,1,1,0,1.59,0
18.18893,12,1,1,0,1.59,0
18.19116,12,1,1,0,1.59,0
18.19322,12,1,1,0,1.59,0
18.19529,12,1,1,0,1.59,0
18.19744,12,1,1,0,1.59,0
18.19963,12,1,1,0,1.59,0
18.20169,12,1,1,0,1.59,0
18.20415,12,1,1,0,1.59,0
18.2063,12,1,1,0,1.59,0
18.2084,12,1,1,0,1.59,0
18.21047,12,1,1,0,1.59,0
18.21261,12,1,1,0,1.59,0
18.21477,12,1,1,0,1.59,0
18.21694,12,1,1,0,1.59,0
18.21911,12,1,1,0,1.59,0
18.22125,12,1,1,0,1.59,0
18.22362,12,1,1,0,1.59,0
18.22579,12,1,1,0,1.59,0
18.22797,12,1,1,0,1.59,0
18.23019,12,1,1,0,1.59,0
18.23242,12,1,1,0,1.59,0
18.23458,12,1,1,0,1.59,0
18.23673,12,1,1,0,1.59,0
18.23877,12,1,1,0,1.59,0
18.24089,12,1,1,0,1.59,0
18.24322,12,1,1,0,1.59,0
18.24526,12,1,1,0,1.59,0
18.24729,12,1,1,0,1.59,0
18.24935,12,1,1,0,1.59,0
18.25153,12,1,1,0,1.59,0
18.25368,12,1,1,0,1.59,0
18.25593,12,1,1,0,1.59,0
18.26399,12,1,1,0,1.59,0
18.27245,12,1,1,0,1.59,0
18.27494,12,1,1,0,1.59,0
18.27719,12,1,1,0,1.59,0
18.27937,12,1,1,0,1.59,0
18.2816,12,1,1,0,1.59,0
18.284,12,1,1,0,1.59,0
18.28624,12,1,1,0,1.59,0
18.28836,12,1,1,0,1.59,0
18.29049,12,1,1,0,1.59,0
18.29258,12,1,1,0,1.59,0
18.2946,12,1,1,0,1.59,0
18.29673,12,1,1,0,1.59,0
18.2989,12,1,1,0,1.59,0
18.30104,12,1,1,0,1.59,0
18.30347,12,1,1,0,1.59,0
18.30554,12,1,1,0,1.59,0
18.30761,12,1,1,0,1.59,0
18.30973,12,1,1,0,1.59,0
18.31182,12,1,1,0,1.59,0
18.31387,12,1,1,0,1.59,0
18.316,12,1,1,0,1.59,0
18.31815,12,1,1,0,1.59,0
18.32023,12,1,1,0,1.59,0
18.32259,12,1,1,0,1.59,0
18.32466,12,1,1,0,1.59,0
18.32671,12,1,1,0,1.59,0
18.32882,12,1,1,0,1.59,0
18.33089,12,1,1,0,1.59,0
18.33293,12,1,1,0,1.59,0
18.33496,12,1,1,0,1.59,0
18.33698,12,1,1,0,1.59,0
18.33904,12,1,1,0,1.59,0
18.34118,12,1,1,0,1.59,0
18.34352,12,1,1,0,1.59,0
18.34556,12,1,1,0,1.59,0
18.34762,12,1,1,0,1.59,0
18.34969,12,1,1,0,1.59,0
18.35172,12,1,1,0,1.59,0
18.35378,12,1,1,0,1.59,0
18.35585,12,1,1,0,1.59,0
18.35805,12,1,1,0,1.59,0
18.36019,12,1,1,0,1.59,0
18.36253,12,1,1,0,1.59,0
18.36452,12,1,1,0,1.59,0
18.36661,12,1,1,0,1.59,0
18.36864,12,1,1,0,1.59,0
18.37113,12,1,1,0,1.59,0
18.3795,12,1,1,0,1.59,0
18.38182,12,1,1,0,1.59,0
18.38437,12,1,1,0,1.59,0
18.38658,12,1,1,0,1.59,0
18.38867,12,1,1,0,1.59,0
18.39115,12,1,1,0,1.59,0
18.3933,12,1,1,0,1.59,0
18.39542,12,1,1,0,1.59,0
18.39741,12,1,1,0,1.59,0
18.39944,12,1,1,0,1.59,0
18.4016,12,1,1,0,1.59,0
18.40401,12,1,1,0,1.59,0
18.40605,12,1,1,0,1.59,0
18.42118,12,1,1,0,1.59,0
18.42468,12,1,1,0,1.59,0
18.42701,12,1,1,0,1.59,0
18.42916,12,1,1,0,1.59,0
18.43127,12,1,1,0,1.59,0
18.43331,12,1,1,0,1.59,0
18.43537,12,1,1,0,1.59,0
18.43744,12,1,1,0,1.59,0
18.43946,12,1,1,0,1.59,0
18.44159,12,1,1,0,1.59,0
18.44397,12,1,1,0,1.59,0
18.44604,12,1,1,0,1.59,0
18.44809,12,1,1,0,1.59,0
18.45012,12,1,1,0,1.59,0
